0.0, 0.0, 398.46895105881697, 34.964196574297254
0.0, 0.0, -398.967424854995, -28.722707124745604
0.0, 0.0, -68.79907155192092, 394.03894192527935
0.0, 0.0, 31.30568433504105, -398.7730609360602
398.46895105881697, 34.964196574297254, 796.8834775510823, 70.54319431094092
-398.967424854995, -28.722707124745604, -798.9339118509115, -33.90047499762497
-68.79907155192092, 394.03894192527935, -101.57417947190389, 792.6939209495397
31.30568433504105, -398.7730609360602, 33.30969533082171, -798.7680408294693
796.8834775510823, 70.54319431094092, 1195.8816632647333, 42.25100815972891
-798.9339118509115, -33.90047499762497, -1195.7336093586864, -84.39800026113002
-101.57417947190389, 792.6939209495397, -139.02159923735783, 1190.9371767027412
33.30969533082171, -798.7680408294693, 60.95885251323908, -1197.8113017763271
199.23447552940848, 17.482098287148627, 551.6298991838428, -171.77292908970014
-199.4837124274975, -14.361353562372802, -521.5768778755903, -251.54481161041525
-34.39953577596046, 197.01947096263967, 109.38618358613877, 570.2830064272275
15.652842167520525, -199.3865304680301, 262.2956776438267, -514.2949484377754
1195.8816632647333, 42.25100815972891, 1595.7918684463743, 33.775880338995165
-1195.7336093586864, -84.39800026113002, -1583.7789423074785, -181.45890679234435
-139.02159923735783, 1190.9371767027412, -187.5164588898931, 1587.986605095833
60.95885251323908, -1197.8113017763271, 71.72794348161631, -1597.6663088472837
597.6762143049496, 52.75369544261909, 949.6688776376554, -137.24937021672332
-598.9506683529532, -31.311591061185286, -922.3749766812116, 204.0534802267773
-85.18662551191241, 593.3664314374096, -316.38005434666, 919.7857912548575
32.30768983293138, -598.7705508827647, -180.2669946887241, -937.6097509475132
1595.7918684463743, 33.775880338995165, 1989.4619929444661, -37.10312274130284
-1583.7789423074785, -181.45890679234435, -1965.546393671973, -300.84740321749587
-187.5164588898931, 1587.986605095833, -224.8526427489498, 1986.240304858739
71.72794348161631, -1597.6663088472837, 110.8305558624245, -1995.7504528482677
996.3825704079078, 56.397101235334915, 1528.270721988077, -341.0892534975376
-997.333760604799, -59.149237629377495, -1511.3790610032916, -479.39649533158786
-120.29788935463085, 991.8155488261405, 181.12911793591866, 1582.5520339420725
47.134273922030395, -998.2896713028982, 435.829050073546, -1536.6321009277706
551.6298991838428, -171.77292908970014, 899.8402021340471, -368.6220716312082
-521.5768778755903, -251.54481161041525, -836.07244879364, -498.7138547224723
109.38618358613877, 570.2830064272275, 283.05040813336495, 930.6172084014651
262.2956776438267, -514.2949484377754, 512.6810180182457, -826.2359385714644
1989.4619929444661, -37.10312274130284, 2727.381047265462, -291.42716205452894
-1965.546393671973, -300.84740321749587, -2653.7641409717307, -668.9985778463599
-224.8526427489498, 1986.240304858739, -279.8426625234949, 2764.690008870965
110.8305558624245, -1995.7504528482677, 210.2672551454164, -2769.902150795394
1395.836765855554, 38.01344424936204, 1621.8285616966743, -111.20258690326311
-1389.7562758330823, -132.9284535267372, -1646.1763293859046, -46.349201202052484
-163.26902906362545, 1389.461890899287, -338.2397001103389, 1595.9844662353007
66.3433979974277, -1397.7388053118054, -51.62134958083246, -1641.491830508828
949.6688776376554, -137.24937021672332, 1510.451193902968, -385.359746676863
-922.3749766812116, 204.0534802267773, -1461.2332555800886, 496.71604023484923
-316.38005434666, 919.7857912548575, -698.3780266871629, 1398.387495670167
-180.2669946887241, -937.6097509475132, -518.9507128907243, -1448.7801308210833
899.8402021340471, -368.6220716312082, 1409.5154751764908, -695.4418632988893
-836.07244879364, -498.7138547224723, -1324.0047189746297, -857.2573300578883
283.05040813336495, 930.6172084014651, 560.4805865861451, 1468.6547461241637
512.6810180182457, -826.2359385714644, 821.6874914978796, -1346.871366427154
375.4321873566256, -77.14541540127576, 601.8221278923315, -50.200778213467
-360.5302951515439, -132.95308258639403, -587.5230651275373, -154.4222936258775
37.493323905089156, 383.65123869493357, 219.3007441797813, 521.0316069336493
138.97425990567362, -356.8407394529027, 357.32520038466845, -422.509829971027
